User_id,History_course_id,History_course_name
user1195,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1196,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1197,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1198,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1199,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1200,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1201,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1202,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1203,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1204,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1205,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1206,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1207,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1208,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods,"
user1209,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods,"
user1210,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1211,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1212,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1213,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1214,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1215,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1216,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1217,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1218,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1219,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1220,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1221,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1222,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1223,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1224,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1225,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1226,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1227,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1228,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1229,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1230,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1231,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1232,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1233,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1234,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1235,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1236,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1237,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1238,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1239,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1240,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1241,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1242,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1243,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1244,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1245,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1246,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1247,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1248,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1249,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1250,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1251,"0189, 0488, 2976, 0272, 0454, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Precalculus: Relations and Functions, Game-Theoretic Solution Concept with Spread Sheets, Differential Equations for Engineers, Mathematics for Machine Learning: Multivariate Calculus"
user1252,"1046, 1443, 2000, 2274, 2731, 0364","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Ordinary Differential Equations, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1253,"0342, 2686, 1115, 0236, 1636, 2542","Game Theory with Python, Introduction to Calculus, Precalculus: Periodic Functions, Matrix Methods, Information Theory, Logic for Economists"
user1254,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1255,"0189, 0488, 0272, 1245, 2800","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus, Fibonacci Numbers and the Golden Ratio"
user1256,"2976, 0454, 2731, 0364, 1636","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills, Information Theory"
user1257,"1046, 1443, 2000, 2686, 1115, 3427","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus, Precalculus: Periodic Functions, Mathematical Biostatistics Boot Camp 1"
user1258,"0342, 2274, 2542, 3027, 0920, 0364","Game Theory with Python, Introduction to Ordinary Differential Equations, Logic for Economists, Games without Chance: Combinatorial Game Theory, Introduction to Complex Analysis, Data Science Math Skills"
user1259,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1260,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
user1261,"1046, 1443, 2000, 2686","Analytic Combinatorics, Vector Calculus for Engineers, Matrix Algebra for Engineers, Introduction to Calculus"
user1262,"0342, 1115, 0236, 2542","Game Theory with Python, Precalculus: Periodic Functions, Matrix Methods, Logic for Economists"
user1263,"2800, 3027, 3427, 0920","Fibonacci Numbers and the Golden Ratio, Games without Chance: Combinatorial Game Theory, Mathematical Biostatistics Boot Camp 1, Introduction to Complex Analysis"
user1264,"0189, 0488, 0272, 1245","Precalculus: Mathematical Modeling, Discrete Mathematics, Game-Theoretic Solution Concept with Spread Sheets, Mathematics for Machine Learning: Multivariate Calculus"
user1265,"2976, 0454, 2731, 0364","Precalculus: Relations and Functions, Differential Equations for Engineers, Image and Video Processing: From Mars to Hollywood with a Stop at the Hospital, Data Science Math Skills"
